111	V¾ley	LUNES	16:00	17:30	20	0	activo	120.00	Estßndar	2012-2011	B┴SICO	2011	2012	Mixto
112	V¾ley	LUNES	17:30	19:00	20	0	activo	120.00	Estßndar	2011-2010	AVANZADO	2010	2011	Mixto
113	V¾ley	LUNES	17:30	19:00	20	0	activo	120.00	Estßndar	2013-2012	AVANZADO	2012	2013	Mixto
114	V¾ley	MIERCOLES	14:30	16:00	20	0	activo	120.00	Estßndar	2013-2014	B┴SICO	2013	2014	Mixto
115	V¾ley	MIERCOLES	14:30	16:00	20	0	activo	120.00	Estßndar	2015-2016	B┴SICO	2015	2016	Mixto
116	V¾ley	MIERCOLES	16:00	17:30	20	0	activo	120.00	Estßndar	2010-2009	B┴SICO	2009	2010	Mixto
117	V¾ley	MIERCOLES	16:00	17:30	20	0	activo	120.00	Estßndar	2012-2011	B┴SICO	2011	2012	Mixto
118	V¾ley	MIERCOLES	17:30	19:00	20	0	activo	120.00	Estßndar	2011-2010	AVANZADO	2010	2011	Mixto
119	V¾ley	MIERCOLES	17:30	19:00	20	0	activo	120.00	Estßndar	2013-2012	AVANZADO	2012	2013	Mixto
120	V¾ley	VIERNES	14:30	16:00	20	0	activo	120.00	Estßndar	2013-2014	B┴SICO	2013	2014	Mixto
121	V¾ley	VIERNES	14:30	16:00	20	0	activo	120.00	Estßndar	2015-2016	B┴SICO	2015	2016	Mixto
122	V¾ley	VIERNES	16:00	17:30	20	1	activo	120.00	Estßndar	2010-2009	B┴SICO	2009	2010	Mixto
123	V¾ley	VIERNES	16:00	17:30	20	0	activo	120.00	Estßndar	2012-2011	B┴SICO	2011	2012	Mixto
124	V¾ley	VIERNES	17:30	19:00	20	1	activo	120.00	Estßndar	2011-2010	AVANZADO	2010	2011	Mixto
125	V¾ley	VIERNES	17:30	19:00	20	0	activo	120.00	Estßndar	2013-2012	AVANZADO	2012	2013	Mixto
126	Bßsquet	MARTES	14:30	16:00	20	0	activo	120.00	Estßndar	2017	NULL	2017	2017	Mixto
127	Bßsquet	MARTES	14:30	16:00	20	0	activo	120.00	Estßndar	2015-2016	NULL	2015	2016	Mixto
128	Bßsquet	MARTES	16:00	17:30	20	0	activo	120.00	Estßndar	2014	NULL	2014	2014	Mixto
129	Bßsquet	MARTES	16:00	17:30	20	0	activo	120.00	Estßndar	2012-2013	NULL	2012	2013	Mixto
130	Bßsquet	MARTES	17:30	19:00	20	0	activo	120.00	Estßndar	2009	NULL	2009	2009	Mixto
131	Bßsquet	MARTES	17:30	19:00	20	0	activo	120.00	Estßndar	2010-2011	NULL	2010	2011	Mixto
132	Bßsquet	JUEVES	14:30	16:00	20	0	activo	120.00	Estßndar	2017	NULL	2017	2017	Mixto
133	Bßsquet	JUEVES	14:30	16:00	20	0	activo	120.00	Estßndar	2015-2016	NULL	2015	2016	Mixto
134	Bßsquet	JUEVES	16:00	17:30	20	0	activo	120.00	Estßndar	2011	NULL	2011	2011	Mixto
135	Bßsquet	JUEVES	16:00	17:30	20	0	activo	120.00	Estßndar	2012-2013	NULL	2012	2013	Mixto
136	Bßsquet	JUEVES	17:30	19:00	20	0	activo	120.00	Estßndar	2009-2008	NULL	2008	2009	Mixto
137	Bßsquet	JUEVES	17:30	19:00	20	0	activo	120.00	Estßndar	2010-2011	NULL	2010	2011	Mixto
138	Bßsquet	SABADO	08:30	10:00	20	0	activo	120.00	Estßndar	2009-2008	NULL	2008	2009	Mixto
139	Bßsquet	SABADO	08:30	10:00	20	0	activo	120.00	Estßndar	2010-2011	NULL	2010	2011	Mixto
140	Bßsquet	SABADO	10:00	11:30	20	0	activo	120.00	Estßndar	2012-2013	NULL	2012	2013	Mixto
141	Bßsquet	SABADO	10:00	11:30	20	0	activo	120.00	Estßndar	2014	NULL	2014	2014	Mixto
142	Bßsquet	SABADO	11:30	13:00	20	0	activo	120.00	Estßndar	2015-2016	NULL	2015	2016	Mixto
143	Bßsquet	SABADO	11:30	13:00	20	0	activo	120.00	Estßndar	2017	NULL	2017	2017	Mixto
144	Entrenamiento Funcional Mixto	LUNES	15:45	16:45	20	4	activo	100.00	Estßndar	Entrenamiento Funcional Mixto	NULL	1900	2008	Mixto
145	GYM JUVENIL	LUNES	15:00	16:00	20	4	activo	100.00	Estßndar	2005-2009	AVANZADO	2005	2009	Mixto
146	Entrenamiento Funcional Mixto	MIERCOLES	15:45	16:45	20	0	activo	100.00	Estßndar	Entrenamiento Funcional Mixto	NULL	1900	2008	Mixto
147	GYM JUVENIL	MIERCOLES	15:00	16:00	20	1	activo	100.00	Estßndar	2005-2009	NULL	2005	2009	Mixto
148	Entrenamiento Funcional Mixto	VIERNES	15:45	16:45	20	0	activo	100.00	Estßndar	Entrenamiento Funcional Mixto	NULL	1900	2008	Mixto
149	GYM JUVENIL	VIERNES	15:00	16:00	20	0	activo	100.00	Estßndar	2005-2009	NULL	2005	2009	Mixto
150	F·tbol	LUNES	15:30	16:55	20	0	activo	0.00	NULL	2020-2021	NULL	2020	2021	Mixto
151	F·tbol	LUNES	15:30	16:55	20	0	activo	0.00	NULL	2019	NULL	2019	2019	Mixto
152	F·tbol	MIERCOLES	15:30	16:55	20	0	activo	0.00	NULL	2020-2021	NULL	2020	2021	Mixto
153	F·tbol	MIERCOLES	15:30	16:55	20	0	activo	0.00	NULL	2019	NULL	2019	2019	Mixto
154	F·tbol	SABADO	08:30	09:50	20	0	activo	0.00	NULL	2008-2009	NULL	2008	2009	Mixto
155	F·tbol	MARTES	17:00	18:20	20	0	activo	120.00	Est??ndar	2017-2016	NF	2016	2017	Mixto
156	F·tbol	JUEVES	17:00	18:20	20	0	activo	120.00	Est??ndar	2017-2016	NF	2016	2017	Mixto
157	F·tbol	SABADO	10:00	11:20	20	0	activo	120.00	Est??ndar	2017-2016	NF	2016	2017	Mixto
